#step	time	mdot360	FmomInletX360	FpInletGaugeX360	FpWallX360	FshearWallX360	T_CFD360	T_ideal360	Cfg
2775	0.00265168	0.225308	80.9431	55.3165	-8.99431	-0.0256456	127.24	130.96	0.971591
2776	0.00265258	0.225316	80.9503	55.3119	-8.99085	-0.0256469	127.246	130.964	0.971605
2777	0.00265348	0.225323	80.9575	55.3074	-8.98766	-0.0256483	127.252	130.969	0.971618
2778	0.00265438	0.225331	80.9647	55.3028	-8.98476	-0.0256496	127.257	130.973	0.971629
2779	0.00265528	0.225338	80.9719	55.2983	-8.98214	-0.025651	127.262	130.977	0.971637
2780	0.00265618	0.225345	80.9791	55.2938	-8.9798	-0.0256524	127.267	130.982	0.971643
2781	0.00265709	0.225353	80.9862	55.2893	-8.97773	-0.0256537	127.272	130.986	0.971648
2782	0.00265799	0.22536	80.9933	55.2848	-8.97592	-0.0256551	127.277	130.99	0.97165
2783	0.00265889	0.225367	81.0005	55.2803	-8.97436	-0.0256564	127.281	130.994	0.97165
2784	0.00265979	0.225374	81.0075	55.2758	-8.97302	-0.0256578	127.285	130.999	0.971649
2785	0.00266069	0.225382	81.0146	55.2714	-8.9719	-0.0256591	127.288	131.003	0.971646
2786	0.00266159	0.225389	81.0217	55.2669	-8.97098	-0.0256604	127.292	131.007	0.971642
2787	0.00266249	0.225396	81.0287	55.2625	-8.97028	-0.0256617	127.295	131.011	0.971636
2788	0.00266339	0.225403	81.0357	55.258	-8.96982	-0.025663	127.298	131.015	0.971628
2789	0.00266429	0.225411	81.0427	55.2536	-8.9697	-0.0256643	127.301	131.02	0.971618
2790	0.0026652	0.225418	81.0497	55.2492	-8.97023	-0.0256655	127.303	131.024	0.971603
2791	0.0026661	0.225425	81.0567	55.2448	-8.97286	-0.0256667	127.303	131.028	0.971571
2792	0.002667	0.225432	81.0636	55.2404	-8.97699	-0.0256678	127.301	131.032	0.971529
2793	0.0026679	0.225439	81.0706	55.236	-8.97937	-0.0256689	127.302	131.036	0.971499
2794	0.0026688	0.225446	81.0775	55.2316	-8.98047	-0.02567	127.303	131.04	0.97148
2795	0.0026697	0.225453	81.0844	55.2273	-8.98056	-0.025671	127.305	131.044	0.971468
2796	0.0026706	0.22546	81.0913	55.2229	-8.9799	-0.0256721	127.309	131.049	0.971462
2797	0.00267151	0.225468	81.0982	55.2186	-8.97861	-0.0256732	127.313	131.053	0.971461
2798	0.00267241	0.225475	81.1051	55.2142	-8.97678	-0.0256742	127.317	131.057	0.971464
2799	0.00267331	0.225482	81.112	55.2099	-8.97447	-0.0256753	127.322	131.061	0.97147
2800	0.00267421	0.225489	81.1188	55.2056	-8.97171	-0.0256764	127.327	131.065	0.97148
2801	0.00267511	0.225496	81.1257	55.2012	-8.96856	-0.0256775	127.333	131.069	0.971493
2802	0.00267601	0.225503	81.1325	55.1969	-8.9615	-0.0256787	127.342	131.073	0.971536
2803	0.00267691	0.22551	81.1393	55.1926	-8.95294	-0.02568	127.353	131.077	0.971591
2804	0.00267781	0.225517	81.1461	55.1883	-8.94428	-0.0256812	127.364	131.081	0.971646
2805	0.00267872	0.225524	81.1529	55.184	-8.93575	-0.0256825	127.376	131.085	0.9717
2806	0.00267962	0.225531	81.1597	55.1798	-8.92747	-0.0256837	127.386	131.089	0.971752
2807	0.00268052	0.225537	81.1665	55.1755	-8.91955	-0.025685	127.397	131.093	0.971802
2808	0.00268142	0.225544	81.1732	55.1712	-8.91211	-0.0256863	127.407	131.097	0.971848
2809	0.00268232	0.225551	81.18	55.1669	-8.90524	-0.0256877	127.416	131.101	0.971889
2810	0.00268322	0.225558	81.1867	55.1627	-8.89901	-0.0256891	127.425	131.105	0.971926
2811	0.00268412	0.225565	81.1935	55.1584	-8.8935	-0.0256906	127.433	131.109	0.971957
2812	0.00268502	0.225572	81.2002	55.1542	-8.88877	-0.0256921	127.44	131.113	0.971982
2813	0.00268592	0.225579	81.2069	55.1499	-8.88484	-0.0256937	127.446	131.117	0.972002
2814	0.00268683	0.225586	81.2137	55.1457	-8.88175	-0.0256953	127.452	131.121	0.972014
2815	0.00268773	0.225593	81.2204	55.1414	-8.87951	-0.0256969	127.457	131.125	0.972021
2816	0.00268863	0.225599	81.2271	55.1372	-8.87814	-0.0256985	127.46	131.129	0.97202
2817	0.00268953	0.225606	81.2337	55.133	-8.87767	-0.0257001	127.463	131.133	0.972013
2818	0.00269043	0.225613	81.2404	55.1288	-8.87804	-0.0257017	127.465	131.137	0.972
2819	0.00269133	0.22562	81.2471	55.1245	-8.87918	-0.0257032	127.467	131.141	0.97198
2820	0.00269223	0.225627	81.2538	55.1203	-8.88098	-0.0257047	127.467	131.145	0.971956
2821	0.00269313	0.225634	81.2604	55.1161	-8.88335	-0.0257062	127.467	131.149	0.971927
2822	0.00269404	0.22564	81.267	55.1119	-8.88624	-0.0257077	127.467	131.153	0.971895
2823	0.00269494	0.225647	81.2737	55.1077	-8.88959	-0.0257091	127.466	131.157	0.971858
2824	0.00269584	0.225654	81.2803	55.1036	-8.89335	-0.0257105	127.465	131.161	0.971819
2825	0.00269674	0.225661	81.2869	55.0994	-8.8975	-0.0257118	127.463	131.165	0.971777
2826	0.00269764	0.225668	81.2936	55.0952	-8.90217	-0.0257131	127.461	131.169	0.971731
2827	0.00269854	0.225674	81.3002	55.091	-8.90794	-0.0257143	127.458	131.173	0.971676
2828	0.00269944	0.225681	81.3068	55.0868	-8.91819	-0.0257154	127.45	131.177	0.971588
2829	0.00270034	0.225688	81.3134	55.0827	-8.92596	-0.0257164	127.444	131.181	0.971518
2830	0.00270124	0.225695	81.32	55.0785	-8.9318	-0.0257174	127.441	131.185	0.971463
2831	0.00270215	0.225701	81.3265	55.0743	-8.936	-0.0257184	127.439	131.189	0.97142
2832	0.00270305	0.225708	81.3331	55.0702	-8.93892	-0.0257194	127.439	131.192	0.971387
2833	0.00270395	0.225715	81.3397	55.066	-8.94076	-0.0257204	127.439	131.196	0.971363
2834	0.00270485	0.225721	81.3463	55.0619	-8.94164	-0.0257214	127.441	131.2	0.971346
2835	0.00270575	0.225728	81.3528	55.0577	-8.94164	-0.0257224	127.443	131.204	0.971335
2836	0.00270665	0.225735	81.3594	55.0536	-8.94085	-0.0257234	127.446	131.208	0.971331
2837	0.00270755	0.225741	81.3659	55.0494	-8.93936	-0.0257244	127.45	131.212	0.971332
2838	0.00270845	0.225748	81.3725	55.0453	-8.93653	-0.0257254	127.456	131.216	0.971343
2839	0.00270935	0.225755	81.379	55.0412	-8.92939	-0.0257266	127.465	131.22	0.971387
2840	0.00271026	0.225761	81.3855	55.0371	-8.92141	-0.0257278	127.475	131.224	0.971437
2841	0.00271116	0.225768	81.392	55.0329	-8.9133	-0.025729	127.486	131.227	0.971489
2842	0.00271206	0.225775	81.3985	55.0288	-8.90529	-0.0257302	127.496	131.231	0.971539
2843	0.00271296	0.225781	81.405	55.0247	-8.89752	-0.0257313	127.506	131.235	0.971588
2844	0.00271386	0.225788	81.4115	55.0206	-8.89014	-0.0257326	127.516	131.239	0.971634
2845	0.00271476	0.225795	81.418	55.0165	-8.88329	-0.0257338	127.525	131.243	0.971676
2846	0.00271566	0.225801	81.4245	55.0124	-8.8771	-0.0257351	127.534	131.247	0.971713
2847	0.00271656	0.225808	81.431	55.0083	-8.87167	-0.0257365	127.542	131.25	0.971744
2848	0.00271746	0.225815	81.4374	55.0042	-8.86711	-0.0257379	127.549	131.254	0.971768
2849	0.00271836	0.225821	81.4439	55.0002	-8.86347	-0.0257394	127.555	131.258	0.971786
2850	0.00271927	0.225828	81.4503	54.9961	-8.86082	-0.0257409	127.56	131.262	0.971796
2851	0.00272017	0.225834	81.4568	54.992	-8.85918	-0.0257424	127.564	131.266	0.971798
2852	0.00272107	0.225841	81.4632	54.9879	-8.85856	-0.0257439	127.567	131.27	0.971792
2853	0.00272197	0.225847	81.4697	54.9839	-8.85905	-0.0257455	127.569	131.273	0.971778
2854	0.00272287	0.225854	81.4761	54.9798	-8.8606	-0.025747	127.57	131.277	0.971757
2855	0.00272377	0.22586	81.4825	54.9757	-8.86311	-0.0257485	127.569	131.281	0.971727
2856	0.00272467	0.225867	81.4889	54.9717	-8.8665	-0.0257499	127.568	131.285	0.971691
2857	0.00272557	0.225874	81.4953	54.9676	-8.87065	-0.0257514	127.567	131.289	0.971649
2858	0.00272647	0.22588	81.5017	54.9636	-8.87547	-0.0257528	127.564	131.292	0.971603
2859	0.00272737	0.225887	81.5081	54.9595	-8.88085	-0.0257541	127.561	131.296	0.971551
2860	0.00272827	0.225893	81.5145	54.9555	-8.88676	-0.0257555	127.557	131.3	0.971496
2861	0.00272918	0.2259	81.5209	54.9514	-8.89322	-0.0257568	127.553	131.304	0.971437
2862	0.00273008	0.225906	81.5273	54.9474	-8.90043	-0.025758	127.549	131.308	0.971372
2863	0.00273098	0.225913	81.5337	54.9433	-8.90957	-0.0257591	127.542	131.311	0.971292
2864	0.00273188	0.225919	81.5401	54.9393	-8.92173	-0.0257601	127.532	131.315	0.971189
2865	0.00273278	0.225926	81.5465	54.9353	-8.93159	-0.025761	127.524	131.319	0.971104
2866	0.00273368	0.225932	81.5529	54.9312	-8.9395	-0.0257619	127.519	131.323	0.971034
2867	0.00273458	0.225939	81.5592	54.9272	-8.9457	-0.0257628	127.515	131.326	0.970977
2868	0.00273548	0.225945	81.5656	54.9232	-8.95056	-0.0257637	127.512	131.33	0.970929
2869	0.00273638	0.225952	81.572	54.9191	-8.95425	-0.0257645	127.511	131.334	0.970891
2870	0.00273728	0.225958	81.5783	54.9151	-8.95688	-0.0257654	127.511	131.338	0.970861
2871	0.00273818	0.225965	81.5846	54.9111	-8.95853	-0.0257662	127.511	131.342	0.970839
2872	0.00273908	0.225971	81.5909	54.9071	-8.95932	-0.0257671	127.513	131.345	0.970823
2873	0.00273998	0.225977	81.5972	54.9032	-8.95932	-0.025768	127.515	131.349	0.970813
2874	0.00274088	0.225984	81.6035	54.8992	-8.95861	-0.0257689	127.518	131.353	0.970808
2875	0.00274179	0.22599	81.6097	54.8952	-8.95369	-0.02577	127.526	131.356	0.970836
2876	0.00274269	0.225996	81.616	54.8913	-8.94705	-0.0257711	127.534	131.36	0.970877
2877	0.00274359	0.226003	81.6222	54.8874	-8.9402	-0.0257721	127.544	131.364	0.970919
2878	0.00274449	0.226009	81.6284	54.8834	-8.93341	-0.0257731	127.553	131.367	0.970961
2879	0.00274539	0.226015	81.6346	54.8795	-8.92684	-0.0257742	127.562	131.371	0.971001
2880	0.00274629	0.226022	81.6408	54.8756	-8.92065	-0.0257753	127.57	131.375	0.971038
2881	0.00274719	0.226028	81.647	54.8717	-8.91499	-0.0257764	127.578	131.378	0.971072
2882	0.00274809	0.226034	81.6531	54.8678	-8.90999	-0.0257775	127.585	131.382	0.9711
2883	0.00274899	0.226041	81.6593	54.8639	-8.90578	-0.0257787	127.592	131.386	0.971122
2884	0.00274989	0.226047	81.6655	54.86	-8.90246	-0.02578	127.597	131.389	0.971138
2885	0.00275079	0.226053	81.6716	54.8561	-8.90009	-0.0257813	127.602	131.393	0.971146
2886	0.00275169	0.226059	81.6778	54.8522	-8.89874	-0.0257826	127.605	131.397	0.971147
2887	0.00275259	0.226066	81.6839	54.8483	-8.89843	-0.0257839	127.608	131.4	0.97114
2888	0.00275349	0.226072	81.69	54.8445	-8.89921	-0.0257853	127.609	131.404	0.971124
2889	0.00275439	0.226078	81.6961	54.8406	-8.90114	-0.0257866	127.61	131.407	0.9711
2890	0.00275529	0.226084	81.7022	54.8368	-8.90417	-0.0257879	127.609	131.411	0.971067
2891	0.00275619	0.22609	81.7082	54.8329	-8.90822	-0.0257892	127.607	131.415	0.971027
2892	0.00275709	0.226096	81.7143	54.8291	-8.9132	-0.0257905	127.604	131.418	0.970979
2893	0.00275799	0.226103	81.7203	54.8253	-8.91901	-0.0257918	127.601	131.422	0.970926
2894	0.00275889	0.226109	81.7263	54.8214	-8.92553	-0.025793	127.596	131.425	0.970867
2895	0.00275979	0.226115	81.7324	54.8176	-8.9327	-0.0257941	127.591	131.429	0.970803
2896	0.00276069	0.226121	81.7384	54.8138	-8.94049	-0.0257953	127.586	131.432	0.970734
2897	0.00276159	0.226127	81.7444	54.81	-8.94902	-0.0257964	127.58	131.436	0.97066
2898	0.00276249	0.226133	81.7504	54.8062	-8.95899	-0.0257974	127.572	131.44	0.970574
2899	0.00276339	0.226139	81.7564	54.8024	-8.97367	-0.0257982	127.559	131.443	0.970453
2900	0.00276429	0.226145	81.7623	54.7986	-8.98612	-0.0257989	127.549	131.447	0.970349
2901	0.00276519	0.226151	81.7683	54.7949	-8.99662	-0.0257996	127.541	131.45	0.97026
2902	0.00276609	0.226157	81.7743	54.7911	-9.00538	-0.0258003	127.534	131.454	0.970184
2903	0.00276699	0.226163	81.7802	54.7873	-9.01265	-0.025801	127.529	131.457	0.970119
2904	0.00276789	0.226169	81.7862	54.7835	-9.01871	-0.0258016	127.525	131.461	0.970064
2905	0.00276879	0.226175	81.7921	54.7798	-9.02365	-0.0258022	127.522	131.464	0.970017
2906	0.00276969	0.226181	81.7981	54.776	-9.02755	-0.0258029	127.521	131.468	0.969978
2907	0.00277059	0.226187	81.804	54.7723	-9.03048	-0.0258035	127.52	131.471	0.969947
2908	0.00277149	0.226193	81.8099	54.7685	-9.03255	-0.0258042	127.52	131.475	0.969922
2909	0.00277239	0.226199	81.8158	54.7648	-9.03381	-0.0258049	127.521	131.478	0.969903
2910	0.00277329	0.226205	81.8217	54.761	-9.03436	-0.0258056	127.523	131.482	0.96989
2911	0.00277419	0.226211	81.8276	54.7573	-9.03033	-0.0258065	127.529	131.485	0.969911
2912	0.00277509	0.226217	81.8335	54.7536	-9.02505	-0.0258073	127.536	131.488	0.969942
2913	0.00277599	0.226223	81.8394	54.7499	-9.01963	-0.0258082	127.544	131.492	0.969974
2914	0.00277689	0.226229	81.8452	54.7461	-9.01429	-0.025809	127.551	131.495	0.970006
2915	0.00277779	0.226235	81.8511	54.7424	-9.00919	-0.0258099	127.559	131.499	0.970035
2916	0.00277869	0.226241	81.857	54.7387	-9.00448	-0.0258107	127.565	131.502	0.970062
2917	0.00277959	0.226247	81.8628	54.735	-9.00032	-0.0258116	127.572	131.506	0.970084
2918	0.00278049	0.226253	81.8687	54.7313	-8.99683	-0.0258126	127.577	131.509	0.970102
2919	0.00278139	0.226259	81.8745	54.7276	-8.99413	-0.0258136	127.582	131.513	0.970113
2920	0.00278229	0.226265	81.8803	54.7239	-8.99232	-0.0258146	127.586	131.516	0.970118
2921	0.00278319	0.226271	81.8862	54.7202	-8.99148	-0.0258157	127.589	131.519	0.970115
2922	0.00278409	0.226277	81.892	54.7165	-8.99165	-0.0258167	127.591	131.523	0.970105
2923	0.00278499	0.226282	81.8978	54.7128	-8.99286	-0.0258178	127.592	131.526	0.970087
2924	0.00278589	0.226288	81.9037	54.7091	-8.99522	-0.0258189	127.592	131.53	0.97006
2925	0.00278679	0.226294	81.9095	54.7054	-8.99872	-0.02582	127.59	131.533	0.970024
2926	0.00278769	0.2263	81.9153	54.7017	-9.0033	-0.0258211	127.588	131.537	0.96998
2927	0.00278859	0.226306	81.9211	54.698	-9.00889	-0.0258222	127.584	131.54	0.969929
2928	0.00278949	0.226312	81.9269	54.6944	-9.01538	-0.0258232	127.58	131.543	0.96987
2929	0.00279039	0.226318	81.9327	54.6907	-9.02268	-0.0258242	127.575	131.547	0.969806
2930	0.00279129	0.226324	81.9385	54.687	-9.03072	-0.0258252	127.569	131.55	0.969736
2931	0.00279219	0.226329	81.9443	54.6833	-9.03945	-0.0258261	127.562	131.554	0.96966
2932	0.00279309	0.226335	81.9501	54.6797	-9.04895	-0.025827	127.555	131.557	0.969579
2933	0.00279399	0.226341	81.9558	54.676	-9.05977	-0.0258278	127.546	131.56	0.969488
2934	0.00279489	0.226347	81.9616	54.6723	-9.076	-0.0258284	127.532	131.564	0.969356
2935	0.00279579	0.226353	81.9674	54.6687	-9.09003	-0.025829	127.52	131.567	0.96924
2936	0.00279668	0.226359	81.9732	54.665	-9.10212	-0.0258295	127.51	131.571	0.969139
2937	0.00279758	0.226364	81.9789	54.6613	-9.11246	-0.0258299	127.502	131.574	0.969052
2938	0.00279848	0.22637	81.9847	54.6577	-9.12124	-0.0258304	127.495	131.577	0.968976
2939	0.00279938	0.226376	81.9905	54.654	-9.12877	-0.0258309	127.49	131.581	0.96891
2940	0.00280028	0.226382	81.9962	54.6504	-9.13516	-0.0258313	127.486	131.584	0.968853
2941	0.00280118	0.226388	82.002	54.6467	-9.14047	-0.0258317	127.482	131.587	0.968804
2942	0.00280208	0.226393	82.0077	54.6431	-9.14476	-0.0258322	127.48	131.591	0.968762
2943	0.00280298	0.226399	82.0135	54.6394	-9.14811	-0.0258327	127.479	131.594	0.968728
2944	0.00280388	0.226405	82.0192	54.6358	-9.15061	-0.0258331	127.479	131.598	0.9687
2945	0.00280478	0.226411	82.0249	54.6322	-9.15232	-0.0258337	127.479	131.601	0.968678
2946	0.00280568	0.226417	82.0306	54.6286	-9.15039	-0.0258343	127.483	131.604	0.968684
2947	0.00280658	0.226422	82.0363	54.625	-9.14622	-0.025835	127.489	131.608	0.968707
2948	0.00280748	0.226428	82.042	54.6214	-9.14171	-0.0258357	127.496	131.611	0.968733
2949	0.00280838	0.226434	82.0476	54.6178	-9.13717	-0.0258363	127.502	131.614	0.968758
2950	0.00280928	0.226439	82.0533	54.6142	-9.13275	-0.025837	127.509	131.618	0.968783
2951	0.00281018	0.226445	82.059	54.6106	-9.1286	-0.0258377	127.515	131.621	0.968806
2952	0.00281108	0.226451	82.0646	54.607	-9.12488	-0.0258384	127.521	131.624	0.968826
2953	0.00281197	0.226456	82.0703	54.6034	-9.12172	-0.0258392	127.526	131.627	0.968841
2954	0.00281287	0.226462	82.0759	54.5998	-9.11925	-0.02584	127.531	131.631	0.968851
2955	0.00281377	0.226468	82.0815	54.5962	-9.11758	-0.0258408	127.534	131.634	0.968855
2956	0.00281467	0.226473	82.0872	54.5927	-9.11678	-0.0258416	127.537	131.637	0.968853
2957	0.00281557	0.226479	82.0928	54.5891	-9.11691	-0.0258425	127.539	131.641	0.968843
2958	0.00281647	0.226485	82.0984	54.5855	-9.118	-0.0258434	127.54	131.644	0.968826
2959	0.00281737	0.22649	82.104	54.582	-9.12015	-0.0258443	127.54	131.647	0.968801
2960	0.00281827	0.226496	82.1096	54.5784	-9.12338	-0.0258452	127.539	131.65	0.968768
2961	0.00281917	0.226502	82.1152	54.5749	-9.12764	-0.0258461	127.537	131.654	0.968727
2962	0.00282007	0.226507	82.1207	54.5714	-9.13288	-0.025847	127.533	131.657	0.968679
2963	0.00282097	0.226513	82.1263	54.5678	-9.13902	-0.0258479	127.529	131.66	0.968624
2964	0.00282186	0.226519	82.1319	54.5643	-9.14597	-0.0258487	127.524	131.664	0.968562
2965	0.00282276	0.226524	82.1374	54.5608	-9.15368	-0.0258495	127.519	131.667	0.968495
2966	0.00282366	0.22653	82.143	54.5572	-9.16214	-0.0258502	127.512	131.67	0.968423
2967	0.00282456	0.226535	82.1485	54.5537	-9.1715	-0.025851	127.505	131.673	0.968343
2968	0.00282546	0.226541	82.154	54.5502	-9.18276	-0.0258516	127.496	131.676	0.968249
2969	0.00282636	0.226546	82.1595	54.5467	-9.19824	-0.0258521	127.482	131.68	0.968123
2970	0.00282726	0.226552	82.165	54.5432	-9.21158	-0.0258525	127.471	131.683	0.968013
2971	0.00282816	0.226557	82.1705	54.5398	-9.22303	-0.0258528	127.461	131.686	0.967918
2972	0.00282906	0.226563	82.176	54.5363	-9.23276	-0.0258531	127.454	131.689	0.967836
2973	0.00282996	0.226568	82.1814	54.5328	-9.24098	-0.0258535	127.447	131.693	0.967765
2974	0.00283086	0.226574	82.1869	54.5294	-9.24795	-0.0258538	127.442	131.696	0.967704
2975	0.00283175	0.226579	82.1923	54.5259	-9.25378	-0.0258541	127.439	131.699	0.967651
2976	0.00283265	0.226585	82.1977	54.5225	-9.25852	-0.0258544	127.436	131.702	0.967607
2977	0.00283355	0.22659	82.2031	54.5191	-9.26223	-0.0258547	127.434	131.705	0.967571
2978	0.00283445	0.226596	82.2085	54.5157	-9.26499	-0.0258551	127.433	131.708	0.967542
2979	0.00283535	0.226601	82.2138	54.5123	-9.26687	-0.0258554	127.433	131.711	0.967519
2980	0.00283625	0.226606	82.2191	54.5089	-9.26792	-0.0258558	127.434	131.715	0.967503
2981	0.00283715	0.226612	82.2244	54.5055	-9.26559	-0.0258563	127.439	131.718	0.967513
2982	0.00283805	0.226617	82.2297	54.5022	-9.26067	-0.0258569	127.445	131.721	0.967542
2983	0.00283895	0.226622	82.235	54.4989	-9.25532	-0.0258574	127.453	131.724	0.967575
2984	0.00283985	0.226627	82.2402	54.4955	-9.24988	-0.0258579	127.46	131.727	0.967608
2985	0.00284074	0.226633	82.2454	54.4922	-9.24451	-0.0258585	127.467	131.73	0.967641
2986	0.00284164	0.226638	82.2506	54.489	-9.23936	-0.025859	127.474	131.733	0.967672
2987	0.00284254	0.226643	82.2557	54.4857	-9.23457	-0.0258596	127.481	131.736	0.967701
2988	0.00284344	0.226648	82.2608	54.4825	-9.23028	-0.0258602	127.487	131.739	0.967725
2989	0.00284434	0.226653	82.2659	54.4793	-9.22664	-0.0258608	127.493	131.742	0.967745
2990	0.00284524	0.226658	82.2709	54.4761	-9.22374	-0.0258615	127.497	131.745	0.96776
2991	0.00284614	0.226663	82.2759	54.4729	-9.22167	-0.0258622	127.501	131.748	0.967768
2992	0.00284704	0.226668	82.2809	54.4697	-9.22049	-0.025863	127.504	131.751	0.967769
2993	0.00284793	0.226673	82.2858	54.4666	-9.22024	-0.0258637	127.506	131.754	0.967763
2994	0.00284883	0.226678	82.2907	54.4635	-9.22099	-0.0258645	127.507	131.756	0.96775
2995	0.00284973	0.226683	82.2956	54.4604	-9.2228	-0.0258653	127.507	131.759	0.967729
2996	0.00285063	0.226688	82.3004	54.4574	-9.22563	-0.0258661	127.506	131.762	0.9677
2997	0.00285153	0.226693	82.3051	54.4544	-9.22943	-0.0258668	127.504	131.765	0.967664
2998	0.00285243	0.226698	82.3099	54.4514	-9.23412	-0.0258675	127.501	131.768	0.967621
2999	0.00285333	0.226702	82.3146	54.4484	-9.23965	-0.0258682	127.497	131.77	0.967572
3000	0.00285423	0.226707	82.3192	54.4455	-9.24595	-0.0258689	127.493	131.773	0.967518
3001	0.00285512	0.226712	82.3238	54.4426	-9.25301	-0.0258696	127.487	131.776	0.967457
3002	0.00285602	0.226716	82.3283	54.4397	-9.26104	-0.0258702	127.481	131.779	0.967389
3003	0.00285692	0.226721	82.3328	54.4368	-9.27123	-0.0258707	127.473	131.781	0.967305
3004	0.00285782	0.226725	82.3373	54.434	-9.28521	-0.0258711	127.46	131.784	0.967192
3005	0.00285872	0.22673	82.3417	54.4312	-9.29707	-0.0258713	127.45	131.786	0.967095
3006	0.00285962	0.226734	82.346	54.4285	-9.30705	-0.0258716	127.442	131.789	0.967013
3007	0.00286052	0.226739	82.3503	54.4257	-9.31533	-0.0258718	127.435	131.791	0.966944
3008	0.00286142	0.226743	82.3546	54.423	-9.32213	-0.0258721	127.43	131.794	0.966886
3009	0.00286232	0.226747	82.3588	54.4204	-9.32771	-0.0258723	127.426	131.796	0.966837
3010	0.00286321	0.226751	82.3629	54.4178	-9.33214	-0.0258725	127.423	131.799	0.966797
3011	0.00286411	0.226755	82.367	54.4152	-9.33548	-0.0258727	127.421	131.801	0.966765
3012	0.00286501	0.226759	82.371	54.4126	-9.33782	-0.025873	127.42	131.804	0.966741
3013	0.00286591	0.226763	82.375	54.4101	-9.33923	-0.0258732	127.42	131.806	0.966725
3014	0.00286681	0.226767	82.3789	54.4077	-9.33976	-0.0258734	127.421	131.808	0.966715
3015	0.00286771	0.226771	82.3827	54.4053	-9.33946	-0.0258737	127.423	131.81	0.966711
3016	0.00286861	0.226775	82.3865	54.4029	-9.33546	-0.0258741	127.428	131.813	0.966736
3017	0.00286951	0.226779	82.3902	54.4005	-9.3291	-0.0258746	127.436	131.815	0.966779
3018	0.0028704	0.226782	82.3938	54.3982	-9.32231	-0.025875	127.444	131.817	0.966824
3019	0.0028713	0.226786	82.3974	54.396	-9.31544	-0.0258755	127.452	131.819	0.966871
3020	0.0028722	0.22679	82.4009	54.3937	-9.30864	-0.0258759	127.46	131.821	0.966917
3021	0.0028731	0.226793	82.4044	54.3916	-9.30207	-0.0258763	127.468	131.823	0.966962
3022	0.002874	0.226797	82.4078	54.3894	-9.29589	-0.0258768	127.475	131.825	0.967004
3023	0.0028749	0.2268	82.4112	54.3873	-9.29023	-0.0258773	127.482	131.827	0.967041
3024	0.0028758	0.226803	82.4145	54.3852	-9.28524	-0.0258779	127.489	131.829	0.967074
3025	0.00287669	0.226807	82.4177	54.3831	-9.28102	-0.0258785	127.494	131.831	0.967101
3026	0.00287759	0.22681	82.4209	54.3811	-9.27765	-0.0258791	127.498	131.833	0.967122
3027	0.00287849	0.226813	82.4241	54.3791	-9.27521	-0.0258798	127.502	131.835	0.967136
3028	0.00287939	0.226816	82.4272	54.3771	-9.27373	-0.0258805	127.505	131.837	0.967142
3029	0.00288029	0.226819	82.4302	54.3752	-9.27324	-0.0258811	127.506	131.838	0.967141
3030	0.00288119	0.226822	82.4332	54.3733	-9.27385	-0.0258818	127.507	131.84	0.967132
3031	0.00288209	0.226825	82.4362	54.3714	-9.2755	-0.0258825	127.506	131.842	0.967115
3032	0.00288298	0.226828	82.4391	54.3696	-9.27814	-0.0258832	127.505	131.844	0.96709
3033	0.00288388	0.226831	82.442	54.3678	-9.2817	-0.0258838	127.502	131.845	0.967059
3034	0.00288478	0.226834	82.4448	54.366	-9.28611	-0.0258845	127.499	131.847	0.967021
3035	0.00288568	0.226837	82.4476	54.3642	-9.29129	-0.0258851	127.495	131.849	0.966978
3036	0.00288658	0.22684	82.4503	54.3625	-9.29727	-0.0258856	127.49	131.85	0.966928
3037	0.00288748	0.226842	82.453	54.3608	-9.30425	-0.0258862	127.484	131.852	0.966871
3038	0.00288838	0.226845	82.4557	54.3591	-9.31353	-0.0258866	127.475	131.853	0.966797
3039	0.00288928	0.226848	82.4583	54.3575	-9.32637	-0.0258868	127.464	131.855	0.966695
3040	0.00289017	0.22685	82.4609	54.3558	-9.33709	-0.025887	127.454	131.856	0.96661
3041	0.00289107	0.226853	82.4634	54.3542	-9.34591	-0.0258872	127.446	131.858	0.966539
3042	0.00289197	0.226855	82.4659	54.3527	-9.35302	-0.0258874	127.44	131.859	0.966482
3043	0.00289287	0.226858	82.4684	54.3511	-9.35868	-0.0258875	127.435	131.861	0.966435
3044	0.00289377	0.22686	82.4708	54.3496	-9.3631	-0.0258876	127.431	131.862	0.966398
3045	0.00289467	0.226863	82.4731	54.3481	-9.36637	-0.0258877	127.429	131.864	0.966369
3046	0.00289557	0.226865	82.4755	54.3466	-9.36856	-0.0258878	127.428	131.865	0.966349
3047	0.00289647	0.226867	82.4777	54.3452	-9.36974	-0.025888	127.427	131.866	0.966337
3048	0.00289736	0.22687	82.48	54.3438	-9.36998	-0.0258881	127.428	131.868	0.966332
3049	0.00289826	0.226872	82.4822	54.3424	-9.36931	-0.0258882	127.429	131.869	0.966333
3050	0.00289916	0.226874	82.4844	54.341	-9.3678	-0.0258884	127.432	131.87	0.966342
3051	0.00290006	0.226876	82.4865	54.3396	-9.36214	-0.0258887	127.438	131.871	0.966381
3052	0.00290096	0.226878	82.4886	54.3383	-9.35441	-0.0258891	127.447	131.873	0.966437
3053	0.00290186	0.22688	82.4906	54.337	-9.34622	-0.0258894	127.456	131.874	0.966496
3054	0.00290276	0.226882	82.4926	54.3358	-9.33793	-0.0258897	127.465	131.875	0.966555
