#step	time	mdot360	FmomInletX360	FpInletGaugeX360	FpWallX360	FshearWallX360	T_CFD360	T_ideal360	Cfg
2817	0.00271511	0.185349	67.2162	29.4529	-3.87675	-0.0260247	92.7663	94.318	0.983548
2818	0.00271601	0.185356	67.2228	29.4487	-3.88134	-0.0260263	92.7641	94.3214	0.98349
2819	0.00271691	0.185363	67.2294	29.4445	-3.88666	-0.0260278	92.7612	94.3248	0.983424
2820	0.00271782	0.185369	67.2359	29.4404	-3.89273	-0.0260292	92.7575	94.3281	0.98335
2821	0.00271872	0.185376	67.2423	29.4363	-3.8998	-0.0260306	92.7528	94.3314	0.983266
2822	0.00271962	0.185382	67.2487	29.4323	-3.90959	-0.0260319	92.7454	94.3347	0.983152
2823	0.00272052	0.185388	67.2551	29.4283	-3.92108	-0.026033	92.7362	94.338	0.983021
2824	0.00272142	0.185395	67.2614	29.4243	-3.9309	-0.0260341	92.7287	94.3412	0.982908
2825	0.00272232	0.185401	67.2676	29.4203	-3.93923	-0.0260351	92.7227	94.3444	0.98281
2826	0.00272322	0.185407	67.2737	29.4164	-3.94623	-0.0260361	92.7179	94.3476	0.982727
2827	0.00272412	0.185414	67.2799	29.4126	-3.9521	-0.0260371	92.7143	94.3507	0.982656
2828	0.00272502	0.18542	67.2859	29.4087	-3.95702	-0.0260381	92.7116	94.3538	0.982595
2829	0.00272593	0.185426	67.2919	29.4049	-3.96104	-0.026039	92.7098	94.3569	0.982543
2830	0.00272683	0.185432	67.2978	29.4012	-3.96419	-0.02604	92.7088	94.36	0.982501
2831	0.00272773	0.185438	67.3037	29.3975	-3.96658	-0.026041	92.7086	94.363	0.982467
2832	0.00272863	0.185444	67.3095	29.3938	-3.96825	-0.0260419	92.709	94.366	0.982441
2833	0.00272953	0.185449	67.3153	29.3901	-3.96926	-0.026043	92.7101	94.3689	0.982422
2834	0.00273043	0.185455	67.321	29.3865	-3.96966	-0.026044	92.7118	94.3719	0.982409
2835	0.00273133	0.185461	67.3266	29.383	-3.96749	-0.0260452	92.7161	94.3748	0.982424
2836	0.00273223	0.185466	67.3322	29.3794	-3.96307	-0.0260464	92.7225	94.3776	0.982463
2837	0.00273313	0.185472	67.3377	29.3759	-3.95838	-0.0260476	92.7292	94.3805	0.982504
2838	0.00273403	0.185478	67.3432	29.3725	-3.95373	-0.0260489	92.7359	94.3833	0.982546
2839	0.00273494	0.185483	67.3486	29.3691	-3.94928	-0.0260501	92.7423	94.3861	0.982585
2840	0.00273584	0.185488	67.3539	29.3657	-3.94516	-0.0260513	92.7484	94.3888	0.982621
2841	0.00273674	0.185494	67.3592	29.3623	-3.94148	-0.0260526	92.754	94.3915	0.982652
2842	0.00273764	0.185499	67.3644	29.359	-3.93839	-0.0260539	92.759	94.3942	0.982677
2843	0.00273854	0.185504	67.3696	29.3558	-3.93596	-0.0260552	92.7633	94.3969	0.982695
2844	0.00273944	0.185509	67.3747	29.3525	-3.9343	-0.0260566	92.7669	94.3995	0.982705
2845	0.00274034	0.185515	67.3797	29.3493	-3.93346	-0.026058	92.7696	94.4021	0.982707
2846	0.00274124	0.18552	67.3847	29.3462	-3.93349	-0.0260595	92.7714	94.4047	0.982699
2847	0.00274214	0.185524	67.3896	29.3431	-3.93442	-0.0260609	92.7722	94.4072	0.982682
2848	0.00274304	0.185529	67.3944	29.34	-3.9363	-0.0260624	92.7721	94.4097	0.982655
2849	0.00274394	0.185534	67.3992	29.337	-3.93917	-0.0260639	92.771	94.4121	0.982618
2850	0.00274484	0.185539	67.4039	29.334	-3.94299	-0.0260654	92.7689	94.4145	0.98257
2851	0.00274574	0.185544	67.4086	29.3311	-3.94772	-0.0260668	92.7659	94.4169	0.982513
2852	0.00274664	0.185548	67.4131	29.3282	-3.9533	-0.0260683	92.762	94.4193	0.982447
2853	0.00274755	0.185553	67.4177	29.3254	-3.95967	-0.0260697	92.7573	94.4216	0.982373
2854	0.00274845	0.185557	67.4221	29.3225	-3.96683	-0.0260711	92.7518	94.4239	0.982291
2855	0.00274935	0.185562	67.4265	29.3198	-3.97486	-0.0260724	92.7453	94.4262	0.9822
2856	0.00275025	0.185566	67.4308	29.317	-3.98438	-0.0260736	92.7374	94.4284	0.982092
2857	0.00275115	0.185571	67.4351	29.3143	-3.99827	-0.0260747	92.7251	94.4306	0.981939
2858	0.00275205	0.185575	67.4393	29.3117	-4.01047	-0.0260756	92.7144	94.4328	0.981804
2859	0.00275295	0.185579	67.4435	29.309	-4.02118	-0.0260766	92.7052	94.4349	0.981684
2860	0.00275385	0.185583	67.4475	29.3065	-4.03054	-0.0260775	92.6974	94.437	0.981579
2861	0.00275475	0.185587	67.4516	29.3039	-4.03867	-0.0260784	92.6907	94.4391	0.981487
2862	0.00275565	0.185591	67.4556	29.3014	-4.0458	-0.0260792	92.6851	94.4411	0.981406
2863	0.00275655	0.185595	67.4595	29.2989	-4.05203	-0.0260801	92.6803	94.4431	0.981334
2864	0.00275745	0.185599	67.4633	29.2965	-4.05741	-0.0260809	92.6763	94.4451	0.981272
2865	0.00275835	0.185603	67.4672	29.2941	-4.06195	-0.0260818	92.6732	94.4471	0.981218
2866	0.00275925	0.185607	67.4709	29.2917	-4.06575	-0.0260826	92.6708	94.449	0.981172
2867	0.00276016	0.185611	67.4746	29.2893	-4.06884	-0.0260835	92.669	94.4509	0.981134
2868	0.00276106	0.185614	67.4783	29.287	-4.07129	-0.0260845	92.6679	94.4528	0.981103
2869	0.00276196	0.185618	67.4819	29.2847	-4.07314	-0.0260854	92.6674	94.4547	0.981078
2870	0.00276286	0.185621	67.4854	29.2825	-4.0721	-0.0260865	92.6697	94.4565	0.981084
2871	0.00276376	0.185625	67.489	29.2803	-4.06929	-0.0260876	92.6738	94.4583	0.981108
2872	0.00276466	0.185628	67.4924	29.2781	-4.06628	-0.0260888	92.6781	94.4601	0.981135
2873	0.00276556	0.185632	67.4958	29.2759	-4.06331	-0.0260899	92.6823	94.4618	0.981162
2874	0.00276646	0.185635	67.4992	29.2738	-4.06053	-0.0260909	92.6864	94.4636	0.981186
2875	0.00276736	0.185639	67.5025	29.2717	-4.05804	-0.0260921	92.6901	94.4653	0.981208
2876	0.00276826	0.185642	67.5058	29.2696	-4.05595	-0.0260932	92.6934	94.467	0.981225
2877	0.00276916	0.185645	67.509	29.2676	-4.05438	-0.0260944	92.6961	94.4686	0.981237
2878	0.00277006	0.185648	67.5122	29.2656	-4.05342	-0.0260956	92.6982	94.4703	0.981243
2879	0.00277096	0.185652	67.5153	29.2636	-4.05316	-0.0260968	92.6996	94.4719	0.981241
2880	0.00277186	0.185655	67.5184	29.2616	-4.05365	-0.0260981	92.7003	94.4735	0.981231
2881	0.00277276	0.185658	67.5215	29.2597	-4.05494	-0.0260994	92.7001	94.475	0.981213
2882	0.00277366	0.185661	67.5245	29.2578	-4.05704	-0.0261007	92.6991	94.4766	0.981186
2883	0.00277456	0.185664	67.5274	29.2559	-4.06005	-0.0261021	92.6972	94.4781	0.98115
2884	0.00277546	0.185667	67.5303	29.2541	-4.06397	-0.0261034	92.6944	94.4796	0.981104
2885	0.00277636	0.18567	67.5332	29.2523	-4.06877	-0.0261047	92.6906	94.4811	0.981049
2886	0.00277726	0.185673	67.5361	29.2505	-4.0744	-0.026106	92.686	94.4826	0.980986
2887	0.00277816	0.185675	67.5389	29.2487	-4.08083	-0.0261072	92.6806	94.484	0.980913
2888	0.00277906	0.185678	67.5416	29.247	-4.08803	-0.0261085	92.6744	94.4854	0.980833
2889	0.00277996	0.185681	67.5443	29.2452	-4.09604	-0.0261097	92.6674	94.4868	0.980744
2890	0.00278086	0.185684	67.547	29.2435	-4.10517	-0.0261108	92.6593	94.4882	0.980644
2891	0.00278176	0.185686	67.5497	29.2419	-4.11764	-0.0261118	92.6478	94.4896	0.980508
2892	0.00278266	0.185689	67.5523	29.2402	-4.13105	-0.0261127	92.6353	94.4909	0.980362
2893	0.00278356	0.185692	67.5548	29.2386	-4.1429	-0.0261134	92.6244	94.4922	0.980233
2894	0.00278446	0.185694	67.5574	29.237	-4.15335	-0.0261142	92.6149	94.4935	0.980119
2895	0.00278536	0.185697	67.5598	29.2354	-4.16252	-0.0261149	92.6066	94.4948	0.980018
2896	0.00278627	0.185699	67.5623	29.2339	-4.17057	-0.0261157	92.5995	94.4961	0.97993
2897	0.00278717	0.185702	67.5647	29.2324	-4.17769	-0.0261164	92.5933	94.4973	0.979851
2898	0.00278807	0.185704	67.5671	29.2309	-4.18393	-0.026117	92.5879	94.4985	0.979781
2899	0.00278897	0.185706	67.5694	29.2294	-4.1893	-0.0261177	92.5834	94.4997	0.979721
2900	0.00278987	0.185709	67.5717	29.2279	-4.19387	-0.0261184	92.5797	94.5009	0.979669
2901	0.00279077	0.185711	67.574	29.2265	-4.19769	-0.0261191	92.5767	94.5021	0.979626
2902	0.00279167	0.185713	67.5763	29.2251	-4.2008	-0.0261199	92.5744	94.5032	0.97959
2903	0.00279257	0.185716	67.5785	29.2237	-4.20325	-0.0261206	92.5727	94.5044	0.97956
2904	0.00279347	0.185718	67.5806	29.2223	-4.20509	-0.0261214	92.5717	94.5055	0.979538
2905	0.00279437	0.18572	67.5828	29.2209	-4.20346	-0.0261224	92.5741	94.5066	0.979552
2906	0.00279527	0.185722	67.5849	29.2196	-4.2006	-0.0261233	92.5778	94.5077	0.979579
2907	0.00279617	0.185724	67.587	29.2183	-4.1976	-0.0261242	92.5815	94.5088	0.979608
2908	0.00279707	0.185726	67.589	29.217	-4.19464	-0.0261251	92.5852	94.5098	0.979636
2909	0.00279797	0.185728	67.591	29.2157	-4.19185	-0.026126	92.5888	94.5109	0.979663
2910	0.00279887	0.18573	67.593	29.2145	-4.18932	-0.0261269	92.592	94.5119	0.979687
2911	0.00279977	0.185732	67.5949	29.2132	-4.18718	-0.0261278	92.5949	94.5129	0.979706
2912	0.00280067	0.185734	67.5969	29.212	-4.18553	-0.0261288	92.5972	94.5139	0.979721
2913	0.00280157	0.185736	67.5988	29.2108	-4.18446	-0.0261298	92.599	94.5148	0.97973
2914	0.00280247	0.185738	67.6006	29.2096	-4.18406	-0.0261308	92.6001	94.5158	0.979731
2915	0.00280337	0.18574	67.6025	29.2085	-4.18438	-0.0261318	92.6004	94.5167	0.979725
2916	0.00280427	0.185742	67.6043	29.2073	-4.18547	-0.0261329	92.6	94.5177	0.979711
2917	0.00280517	0.185743	67.606	29.2062	-4.18735	-0.0261339	92.5988	94.5186	0.979689
2918	0.00280607	0.185745	67.6078	29.2051	-4.1901	-0.026135	92.5967	94.5195	0.979657
2919	0.00280697	0.185747	67.6095	29.204	-4.19374	-0.026136	92.5937	94.5204	0.979616
2920	0.00280787	0.185749	67.6112	29.203	-4.19821	-0.0261371	92.5898	94.5213	0.979566
2921	0.00280877	0.18575	67.6129	29.2019	-4.20349	-0.0261381	92.5852	94.5221	0.979508
2922	0.00280967	0.185752	67.6145	29.2009	-4.20953	-0.0261391	92.5797	94.523	0.979441
2923	0.00281057	0.185754	67.6161	29.1999	-4.21632	-0.0261401	92.5735	94.5238	0.979367
2924	0.00281147	0.185755	67.6177	29.1988	-4.22388	-0.026141	92.5665	94.5246	0.979285
2925	0.00281237	0.185757	67.6193	29.1979	-4.23249	-0.0261418	92.5585	94.5254	0.979192
2926	0.00281327	0.185758	67.6208	29.1969	-4.24406	-0.0261426	92.5475	94.5262	0.979067
2927	0.00281417	0.18576	67.6224	29.1959	-4.25709	-0.0261432	92.535	94.527	0.978927
2928	0.00281507	0.185762	67.6239	29.1949	-4.26853	-0.0261437	92.5242	94.5278	0.978804
2929	0.00281597	0.185763	67.6254	29.194	-4.27855	-0.0261442	92.5147	94.5286	0.978696
2930	0.00281687	0.185765	67.6269	29.193	-4.28728	-0.0261446	92.5065	94.5293	0.978601
2931	0.00281777	0.185766	67.6284	29.1921	-4.29489	-0.0261451	92.4994	94.5301	0.978518
2932	0.00281867	0.185768	67.6298	29.1912	-4.30156	-0.0261455	92.4933	94.5308	0.978446
2933	0.00281957	0.185769	67.6313	29.1903	-4.30734	-0.026146	92.4881	94.5316	0.978383
2934	0.00282047	0.18577	67.6327	29.1894	-4.31226	-0.0261464	92.4837	94.5323	0.978328
2935	0.00282137	0.185772	67.6341	29.1885	-4.31639	-0.0261469	92.48	94.533	0.978283
2936	0.00282227	0.185773	67.6355	29.1876	-4.31978	-0.0261473	92.4772	94.5338	0.978245
2937	0.00282317	0.185775	67.6369	29.1867	-4.32246	-0.0261478	92.475	94.5345	0.978215
2938	0.00282407	0.185776	67.6382	29.1859	-4.32448	-0.0261484	92.4735	94.5352	0.978191
2939	0.00282497	0.185777	67.6396	29.185	-4.32589	-0.0261489	92.4725	94.5358	0.978174
2940	0.00282587	0.185779	67.6409	29.1842	-4.32354	-0.0261497	92.4754	94.5365	0.978197
2941	0.00282677	0.18578	67.6422	29.1834	-4.32016	-0.0261504	92.4792	94.5372	0.978231
2942	0.00282767	0.185781	67.6435	29.1825	-4.31666	-0.0261511	92.4832	94.5379	0.978266
2943	0.00282857	0.185783	67.6447	29.1817	-4.3132	-0.0261518	92.4871	94.5385	0.978301
2944	0.00282947	0.185784	67.646	29.1809	-4.30989	-0.0261526	92.4909	94.5392	0.978334
2945	0.00283037	0.185785	67.6472	29.1802	-4.30684	-0.0261533	92.4944	94.5398	0.978365
2946	0.00283127	0.185786	67.6485	29.1794	-4.30418	-0.0261541	92.4975	94.5404	0.978391
2947	0.00283217	0.185788	67.6497	29.1786	-4.30201	-0.0261549	92.5001	94.541	0.978412
2948	0.00283307	0.185789	67.6509	29.1779	-4.30042	-0.0261558	92.5022	94.5417	0.978427
2949	0.00283396	0.18579	67.6521	29.1771	-4.2995	-0.0261567	92.5035	94.5423	0.978435
2950	0.00283486	0.185791	67.6533	29.1763	-4.2993	-0.0261576	92.5042	94.5429	0.978436
2951	0.00283576	0.185792	67.6544	29.1756	-4.29986	-0.0261586	92.504	94.5435	0.978428
2952	0.00283666	0.185794	67.6556	29.1749	-4.30122	-0.0261596	92.5031	94.5441	0.978412
2953	0.00283756	0.185795	67.6568	29.1741	-4.30342	-0.0261605	92.5013	94.5447	0.978387
2954	0.00283846	0.185796	67.6579	29.1734	-4.30648	-0.0261615	92.4987	94.5453	0.978353
2955	0.00283936	0.185797	67.659	29.1727	-4.31036	-0.0261625	92.4952	94.5458	0.978311
2956	0.00284026	0.185798	67.6601	29.172	-4.31504	-0.0261634	92.4909	94.5464	0.978259
2957	0.00284116	0.185799	67.6612	29.1713	-4.32045	-0.0261643	92.4859	94.547	0.978201
2958	0.00284206	0.1858	67.6623	29.1706	-4.32657	-0.0261652	92.4802	94.5475	0.978134
2959	0.00284296	0.185801	67.6634	29.1699	-4.33338	-0.0261661	92.4738	94.5481	0.978061
2960	0.00284386	0.185802	67.6644	29.1693	-4.34104	-0.0261669	92.4665	94.5486	0.977978
2961	0.00284476	0.185804	67.6654	29.1687	-4.35047	-0.0261676	92.4574	94.5492	0.977877
2962	0.00284566	0.185804	67.6664	29.168	-4.36332	-0.0261682	92.445	94.5497	0.97774
2963	0.00284656	0.185805	67.6673	29.1675	-4.37446	-0.0261686	92.4342	94.5501	0.977621
2964	0.00284746	0.185806	67.6682	29.1669	-4.38407	-0.0261691	92.4249	94.5506	0.977518
2965	0.00284836	0.185807	67.6691	29.1663	-4.39229	-0.0261695	92.417	94.5511	0.977429
2966	0.00284926	0.185808	67.67	29.1658	-4.3993	-0.0261699	92.4103	94.5515	0.977354
2967	0.00285016	0.185809	67.6708	29.1653	-4.40531	-0.0261702	92.4046	94.552	0.977289
2968	0.00285106	0.18581	67.6716	29.1648	-4.41038	-0.0261706	92.3998	94.5524	0.977234
2969	0.00285196	0.185811	67.6724	29.1643	-4.41454	-0.0261709	92.396	94.5528	0.977189
2970	0.00285286	0.185811	67.6732	29.1638	-4.41788	-0.0261713	92.3929	94.5532	0.977153
2971	0.00285376	0.185812	67.6739	29.1633	-4.42044	-0.0261716	92.3906	94.5536	0.977125
2972	0.00285466	0.185813	67.6746	29.1629	-4.42224	-0.026172	92.3891	94.5539	0.977105
2973	0.00285556	0.185814	67.6753	29.1624	-4.42335	-0.0261724	92.3882	94.5543	0.977092
2974	0.00285646	0.185814	67.676	29.162	-4.4222	-0.0261728	92.3896	94.5546	0.977103
2975	0.00285736	0.185815	67.6766	29.1616	-4.41827	-0.0261734	92.3938	94.555	0.977144
2976	0.00285826	0.185816	67.6772	29.1612	-4.41378	-0.0261739	92.3985	94.5553	0.97719
2977	0.00285916	0.185816	67.6778	29.1608	-4.40916	-0.0261745	92.4034	94.5556	0.977238
2978	0.00286006	0.185817	67.6784	29.1605	-4.40455	-0.026175	92.4082	94.5559	0.977286
2979	0.00286095	0.185817	67.679	29.1601	-4.40008	-0.0261755	92.4129	94.5562	0.977333
2980	0.00286185	0.185818	67.6796	29.1598	-4.39587	-0.0261761	92.4173	94.5565	0.977376
2981	0.00286275	0.185819	67.6801	29.1594	-4.39206	-0.0261767	92.4213	94.5568	0.977416
2982	0.00286365	0.185819	67.6806	29.1591	-4.38875	-0.0261774	92.4248	94.5571	0.97745
2983	0.00286455	0.18582	67.6811	29.1588	-4.38605	-0.0261781	92.4277	94.5573	0.977478
2984	0.00286545	0.18582	67.6816	29.1585	-4.38403	-0.0261788	92.4299	94.5576	0.977498
2985	0.00286635	0.185821	67.6821	29.1582	-4.38276	-0.0261795	92.4313	94.5578	0.977511
2986	0.00286725	0.185821	67.6826	29.1579	-4.38228	-0.0261803	92.432	94.5581	0.977516
2987	0.00286815	0.185821	67.683	29.1576	-4.38261	-0.0261811	92.4318	94.5583	0.977511
2988	0.00286905	0.185822	67.6834	29.1573	-4.38379	-0.0261819	92.4308	94.5585	0.977498
2989	0.00286995	0.185822	67.6839	29.1571	-4.38585	-0.0261827	92.4289	94.5587	0.977476
2990	0.00287085	0.185823	67.6843	29.1568	-4.38873	-0.0261835	92.4262	94.559	0.977445
2991	0.00287175	0.185823	67.6847	29.1566	-4.39238	-0.0261842	92.4227	94.5592	0.977406
2992	0.00287265	0.185824	67.6851	29.1563	-4.39672	-0.026185	92.4185	94.5594	0.977359
2993	0.00287355	0.185824	67.6854	29.1561	-4.40169	-0.0261857	92.4136	94.5596	0.977306
2994	0.00287445	0.185824	67.6858	29.1559	-4.4072	-0.0261863	92.4083	94.5597	0.977247
2995	0.00287535	0.185825	67.6861	29.1556	-4.41323	-0.026187	92.4024	94.5599	0.977183
2996	0.00287624	0.185825	67.6865	29.1554	-4.41989	-0.0261876	92.3958	94.5601	0.977112
2997	0.00287714	0.185825	67.6868	29.1552	-4.42765	-0.0261881	92.3882	94.5603	0.97703
2998	0.00287804	0.185826	67.6871	29.155	-4.43956	-0.0261884	92.3764	94.5604	0.976903
2999	0.00287894	0.185826	67.6874	29.1548	-4.44959	-0.0261887	92.3665	94.5606	0.976797
3000	0.00287984	0.185826	67.6878	29.1546	-4.45797	-0.026189	92.3582	94.5608	0.976707
3001	0.00288074	0.185827	67.688	29.1544	-4.46489	-0.0261892	92.3514	94.5609	0.976634
3002	0.00288164	0.185827	67.6883	29.1543	-4.47057	-0.0261894	92.3458	94.5611	0.976573
3003	0.00288254	0.185827	67.6886	29.1541	-4.47521	-0.0261897	92.3413	94.5612	0.976524
3004	0.00288344	0.185827	67.6889	29.1539	-4.47887	-0.0261898	92.3377	94.5614	0.976485
3005	0.00288434	0.185828	67.6891	29.1537	-4.48164	-0.02619	92.3351	94.5615	0.976455
3006	0.00288524	0.185828	67.6894	29.1536	-4.48358	-0.0261902	92.3332	94.5616	0.976434
3007	0.00288614	0.185828	67.6897	29.1534	-4.48474	-0.0261904	92.3322	94.5618	0.976422
3008	0.00288704	0.185829	67.6899	29.1533	-4.48516	-0.0261907	92.3318	94.5619	0.976417
3009	0.00288794	0.185829	67.6901	29.1531	-4.48259	-0.026191	92.3345	94.562	0.976444
3010	0.00288884	0.185829	67.6904	29.153	-4.47773	-0.0261914	92.3394	94.5621	0.976495
3011	0.00288974	0.185829	67.6906	29.1528	-4.47239	-0.0261917	92.3449	94.5622	0.976551
3012	0.00289064	0.185829	67.6908	29.1527	-4.46683	-0.026192	92.3505	94.5624	0.976609
3013	0.00289153	0.18583	67.6911	29.1525	-4.46122	-0.0261924	92.3562	94.5625	0.976668
3014	0.00289243	0.18583	67.6913	29.1524	-4.45571	-0.0261927	92.3618	94.5626	0.976726
3015	0.00289333	0.18583	67.6915	29.1522	-4.45046	-0.0261931	92.3671	94.5627	0.976782
3016	0.00289423	0.18583	67.6918	29.1521	-4.44559	-0.0261936	92.3721	94.5628	0.976833
3017	0.00289513	0.185831	67.692	29.1519	-4.44122	-0.0261941	92.3765	94.5629	0.976879
3018	0.00289603	0.185831	67.6922	29.1518	-4.43747	-0.0261946	92.3804	94.5631	0.976918
3019	0.00289693	0.185831	67.6925	29.1516	-4.4344	-0.0261952	92.3835	94.5632	0.97695
3020	0.00289783	0.185831	67.6927	29.1515	-4.43208	-0.0261958	92.3859	94.5633	0.976974
3021	0.00289873	0.185832	67.6929	29.1513	-4.43056	-0.0261964	92.3875	94.5634	0.97699
3022	0.00289963	0.185832	67.6932	29.1512	-4.42985	-0.026197	92.3883	94.5635	0.976997
3023	0.00290053	0.185832	67.6934	29.151	-4.42996	-0.0261977	92.3883	94.5636	0.976996
3024	0.00290143	0.185832	67.6936	29.1509	-4.43094	-0.0261983	92.3874	94.5638	0.976985
3025	0.00290232	0.185832	67.6939	29.1507	-4.43274	-0.0261989	92.3857	94.5639	0.976966
3026	0.00290322	0.185833	67.6941	29.1506	-4.43529	-0.0261996	92.3832	94.564	0.976938
3027	0.00290412	0.185833	67.6944	29.1504	-4.43849	-0.0262001	92.3801	94.5642	0.976904
3028	0.00290502	0.185833	67.6947	29.1502	-4.44225	-0.0262007	92.3764	94.5643	0.976864
3029	0.00290592	0.185834	67.695	29.15	-4.44644	-0.0262012	92.3724	94.5644	0.976819
3030	0.00290682	0.185834	67.6952	29.1499	-4.451	-0.0262018	92.3679	94.5646	0.976771
3031	0.00290772	0.185834	67.6955	29.1497	-4.45585	-0.0262022	92.3632	94.5647	0.976719
3032	0.00290862	0.185834	67.6958	29.1495	-4.46087	-0.0262027	92.3582	94.5649	0.976665
3033	0.00290952	0.185835	67.6961	29.1493	-4.46599	-0.0262031	92.3532	94.565	0.976611
3034	0.00291042	0.185835	67.6964	29.1491	-4.47114	-0.0262034	92.3482	94.5652	0.976556
3035	0.00291132	0.185835	67.6968	29.1489	-4.47632	-0.0262038	92.3431	94.5653	0.976501
3036	0.00291222	0.185836	67.6971	29.1487	-4.48166	-0.0262041	92.3379	94.5655	0.976444
3037	0.00291312	0.185836	67.6974	29.1485	-4.48796	-0.0262043	92.3317	94.5656	0.976377
3038	0.00291402	0.185836	67.6977	29.1482	-4.49638	-0.0262044	92.3234	94.5658	0.976287
3039	0.00291491	0.185837	67.6981	29.148	-4.50266	-0.0262045	92.3172	94.566	0.976221
3040	0.00291581	0.185837	67.6985	29.1478	-4.50723	-0.0262046	92.3128	94.5662	0.976172
3041	0.00291671	0.185837	67.6988	29.1475	-4.51042	-0.0262047	92.3098	94.5663	0.976137
3042	0.00291761	0.185838	67.6993	29.1473	-4.51245	-0.0262047	92.3079	94.5665	0.976115
3043	0.00291851	0.185838	67.6997	29.147	-4.51348	-0.0262048	92.307	94.5668	0.976104
3044	0.00291941	0.185839	67.7001	29.1467	-4.51363	-0.0262048	92.307	94.567	0.976102
3045	0.00292031	0.185839	67.7006	29.1464	-4.51301	-0.0262049	92.3078	94.5672	0.976108
3046	0.00292121	0.185839	67.701	29.1461	-4.51169	-0.0262049	92.3092	94.5674	0.976121
3047	0.00292211	0.18584	67.7015	29.1458	-4.50711	-0.0262051	92.314	94.5677	0.976169
3048	0.00292301	0.18584	67.702	29.1455	-4.50059	-0.0262053	92.3207	94.5679	0.976237
3049	0.00292391	0.185841	67.7026	29.1451	-4.49376	-0.0262054	92.3277	94.5682	0.976309
3050	0.00292481	0.185841	67.7031	29.1448	-4.48686	-0.0262055	92.3348	94.5684	0.976381
3051	0.0029257	0.185842	67.7037	29.1444	-4.48006	-0.0262056	92.3418	94.5687	0.976452
3052	0.0029266	0.185842	67.7042	29.144	-4.47348	-0.0262058	92.3486	94.569	0.976521
3053	0.0029275	0.185843	67.7048	29.1437	-4.46724	-0.026206	92.355	94.5693	0.976586
3054	0.0029284	0.185844	67.7054	29.1433	-4.46148	-0.0262062	92.361	94.5696	0.976646
3055	0.0029293	0.185844	67.7061	29.1429	-4.45627	-0.0262065	92.3665	94.5699	0.9767
3056	0.0029302	0.185845	67.7067	29.1424	-4.45172	-0.0262068	92.3712	94.5702	0.976748
3057	0.0029311	0.185846	67.7074	29.142	-4.44789	-0.0262072	92.3753	94.5706	0.976787
3058	0.002932	0.185846	67.7081	29.1416	-4.44483	-0.0262077	92.3786	94.5709	0.976819
3059	0.0029329	0.185847	67.7088	29.1411	-4.44257	-0.0262082	92.3811	94.5712	0.976842
3060	0.0029338	0.185848	67.7095	29.1407	-4.44112	-0.0262087	92.3828	94.5716	0.976856
3061	0.0029347	0.185848	67.7102	29.1402	-4.44047	-0.0262093	92.3837	94.572	0.976862
3062	0.00293559	0.185849	67.711	29.1397	-4.44065	-0.0262099	92.3838	94.5723	0.976859
3063	0.00293649	0.18585	67.7117	29.1392	-4.44164	-0.0262104	92.3831	94.5727	0.976847
3064	0.00293739	0.185851	67.7125	29.1387	-4.44334	-0.026211	92.3817	94.5731	0.976828
3065	0.00293829	0.185851	67.7134	29.1382	-4.44565	-0.0262115	92.3797	94.5735	0.976803
3066	0.00293919	0.185852	67.7142	29.1376	-4.44848	-0.026212	92.3771	94.5739	0.976772
3067	0.00294009	0.185853	67.715	29.1371	-4.4517	-0.0262125	92.3742	94.5744	0.976736
3068	0.00294099	0.185854	67.7159	29.1365	-4.45524	-0.0262129	92.371	94.5748	0.976698
3069	0.00294189	0.185855	67.7168	29.136	-4.45899	-0.0262133	92.3676	94.5752	0.976657
3070	0.00294279	0.185856	67.7177	29.1354	-4.46284	-0.0262137	92.364	94.5757	0.976615
3071	0.00294369	0.185857	67.7186	29.1348	-4.46668	-0.026214	92.3605	94.5761	0.976573
3072	0.00294459	0.185857	67.7195	29.1342	-4.4704	-0.0262143	92.3571	94.5766	0.976533
3073	0.00294549	0.185858	67.7205	29.1336	-4.47391	-0.0262146	92.354	94.5771	0.976494
3074	0.00294638	0.185859	67.7215	29.133	-4.47713	-0.0262149	92.3511	94.5776	0.976459
3075	0.00294728	0.18586	67.7224	29.1323	-4.47998	-0.0262151	92.3486	94.5781	0.976427
3076	0.00294818	0.185861	67.7235	29.1317	-4.48239	-0.0262153	92.3465	94.5786	0.9764
3077	0.00294908	0.185862	67.7245	29.131	-4.48432	-0.0262156	92.345	94.5791	0.976379
3078	0.00294998	0.185863	67.7255	29.1304	-4.4857	-0.0262158	92.344	94.5796	0.976363
3079	0.00295088	0.185864	67.7266	29.1297	-4.48651	-0.026216	92.3435	94.5801	0.976353
3080	0.00295178	0.185865	67.7276	29.129	-4.48673	-0.0262163	92.3437	94.5806	0.976349
3081	0.00295268	0.185866	67.7287	29.1283	-4.48635	-0.0262165	92.3445	94.5812	0.976351
3082	0.00295358	0.185868	67.7298	29.1276	-4.48541	-0.0262167	92.3458	94.5817	0.97636
3083	0.00295448	0.185869	67.7309	29.1269	-4.48396	-0.026217	92.3476	94.5823	0.976374
3084	0.00295538	0.18587	67.732	29.1262	-4.48208	-0.0262172	92.3499	94.5829	0.976392
3085	0.00295627	0.185871	67.7332	29.1255	-4.47985	-0.0262175	92.3526	94.5834	0.976414
3086	0.00295717	0.185872	67.7343	29.1247	-4.47738	-0.0262177	92.3555	94.584	0.976439
