#step	time	mdot360	FmomInletX360	FpInletGaugeX360	FpWallX360	FshearWallX360	T_CFD360	T_ideal360	Cfg
1055	0.00128174	0.249451	66.3358	131.937	-22.264	-0.0177442	175.991	167.568	1.05027
1056	0.00128271	0.249457	66.3393	131.935	-22.2264	-0.0177497	176.03	167.572	1.05047
1057	0.00128368	0.249462	66.3428	131.933	-22.189	-0.0177553	176.069	167.575	1.05068
1058	0.00128464	0.249468	66.3463	131.931	-22.1517	-0.0177609	176.108	167.579	1.05089
1059	0.0012856	0.249474	66.3497	131.929	-22.1145	-0.0177664	176.146	167.583	1.0511
1060	0.00128657	0.24948	66.3532	131.927	-22.0775	-0.017772	176.185	167.587	1.0513
1061	0.00128753	0.249485	66.3567	131.925	-22.0406	-0.0177776	176.223	167.591	1.05151
1062	0.00128849	0.249491	66.3602	131.923	-22.0039	-0.0177832	176.261	167.595	1.05171
1063	0.00128945	0.249497	66.3636	131.921	-21.9674	-0.0177888	176.299	167.599	1.05191
1064	0.00129041	0.249502	66.3671	131.919	-21.9311	-0.0177944	176.337	167.602	1.05212
1065	0.00129137	0.249508	66.3705	131.917	-21.8949	-0.0178	176.375	167.606	1.05232
1066	0.00129233	0.249514	66.3739	131.915	-21.8589	-0.0178056	176.412	167.61	1.05252
1067	0.00129329	0.249519	66.3774	131.913	-21.8231	-0.0178112	176.45	167.614	1.05272
1068	0.00129425	0.249525	66.3807	131.911	-21.7874	-0.0178168	176.487	167.618	1.05291
1069	0.0012952	0.249531	66.3841	131.91	-21.7519	-0.0178224	176.524	167.621	1.05311
1070	0.00129616	0.249536	66.3875	131.908	-21.7166	-0.0178281	176.561	167.625	1.05331
1071	0.00129711	0.249542	66.3908	131.906	-21.6814	-0.0178337	176.597	167.629	1.0535
1072	0.00129807	0.249547	66.3941	131.904	-21.6464	-0.0178393	176.634	167.632	1.0537
1073	0.00129902	0.249553	66.3974	131.902	-21.6115	-0.017845	176.67	167.636	1.05389
1074	0.00129998	0.249558	66.4007	131.9	-21.5769	-0.0178506	176.706	167.64	1.05408
1075	0.00130093	0.249563	66.4039	131.898	-21.5424	-0.0178562	176.742	167.643	1.05428
1076	0.00130188	0.249569	66.4071	131.897	-21.508	-0.0178618	176.778	167.647	1.05447
1077	0.00130283	0.249574	66.4103	131.895	-21.4738	-0.0178675	176.813	167.65	1.05466
1078	0.00130378	0.249579	66.4134	131.893	-21.4398	-0.0178731	176.849	167.654	1.05485
1079	0.00130473	0.249584	66.4165	131.891	-21.4059	-0.0178788	176.884	167.657	1.05503
1080	0.00130568	0.249589	66.4196	131.89	-21.3722	-0.0178844	176.919	167.661	1.05522
1081	0.00130663	0.249594	66.4226	131.888	-21.3386	-0.0178901	176.954	167.664	1.05541
1082	0.00130758	0.249599	66.4256	131.886	-21.3052	-0.0178957	176.989	167.667	1.05559
1083	0.00130853	0.249604	66.4286	131.885	-21.272	-0.0179014	177.023	167.671	1.05578
1084	0.00130948	0.249609	66.4315	131.883	-21.2389	-0.0179071	177.058	167.674	1.05596
1085	0.00131042	0.249614	66.4344	131.881	-21.206	-0.0179127	177.092	167.677	1.05615
1086	0.00131137	0.249619	66.4373	131.88	-21.1731	-0.0179184	177.126	167.68	1.05633
1087	0.00131232	0.249623	66.4401	131.878	-21.1405	-0.017924	177.16	167.684	1.05651
1088	0.00131326	0.249628	66.4429	131.877	-21.1079	-0.0179297	177.194	167.687	1.0567
1089	0.00131421	0.249632	66.4456	131.875	-21.0754	-0.0179353	177.227	167.69	1.05688
1090	0.00131515	0.249637	66.4483	131.874	-21.0431	-0.017941	177.261	167.693	1.05706
1091	0.0013161	0.249641	66.4509	131.872	-21.0108	-0.0179466	177.294	167.696	1.05724
1092	0.00131704	0.249646	66.4535	131.871	-20.9786	-0.0179523	177.328	167.699	1.05742
1093	0.00131798	0.24965	66.456	131.869	-20.9466	-0.0179579	177.361	167.701	1.0576
1094	0.00131893	0.249654	66.4585	131.868	-20.9148	-0.0179636	177.394	167.704	1.05778
1095	0.00131987	0.249658	66.461	131.867	-20.883	-0.0179692	177.427	167.707	1.05796
1096	0.00132081	0.249662	66.4633	131.865	-20.8514	-0.0179749	177.459	167.71	1.05813
1097	0.00132175	0.249666	66.4657	131.864	-20.8199	-0.0179805	177.492	167.712	1.05831
1098	0.00132269	0.24967	66.468	131.863	-20.7886	-0.0179861	177.524	167.715	1.05849
1099	0.00132363	0.249673	66.4702	131.861	-20.7573	-0.0179918	177.556	167.717	1.05866
1100	0.00132457	0.249677	66.4724	131.86	-20.7261	-0.0179974	177.588	167.72	1.05884
1101	0.00132552	0.249681	66.4746	131.859	-20.6951	-0.018003	177.62	167.722	1.05902
1102	0.00132645	0.249684	66.4767	131.858	-20.664	-0.0180086	177.652	167.724	1.05919
1103	0.00132739	0.249688	66.4787	131.857	-20.6331	-0.0180142	177.684	167.727	1.05937
1104	0.00132833	0.249691	66.4807	131.856	-20.6022	-0.0180198	177.716	167.729	1.05954
1105	0.00132927	0.249694	66.4827	131.854	-20.5714	-0.0180254	177.748	167.731	1.05972
1106	0.00133021	0.249697	66.4846	131.853	-20.5406	-0.018031	177.779	167.733	1.05989
1107	0.00133115	0.2497	66.4864	131.852	-20.5099	-0.0180366	177.811	167.735	1.06007
1108	0.00133209	0.249703	66.4882	131.851	-20.4792	-0.0180422	177.842	167.737	1.06024
1109	0.00133302	0.249706	66.49	131.85	-20.4486	-0.0180478	177.874	167.739	1.06042
1110	0.00133396	0.249709	66.4917	131.849	-20.4181	-0.0180535	177.905	167.741	1.06059
1111	0.0013349	0.249712	66.4934	131.849	-20.3876	-0.0180591	177.936	167.743	1.06077
1112	0.00133583	0.249715	66.495	131.848	-20.3573	-0.0180647	177.967	167.745	1.06094
1113	0.00133677	0.249717	66.4966	131.847	-20.327	-0.0180703	177.998	167.747	1.06111
1114	0.00133771	0.24972	66.4982	131.846	-20.2968	-0.0180759	178.029	167.749	1.06129
1115	0.00133864	0.249723	66.4997	131.845	-20.2667	-0.0180815	178.06	167.75	1.06146
1116	0.00133958	0.249725	66.5011	131.844	-20.2367	-0.0180871	178.091	167.752	1.06163
1117	0.00134051	0.249727	66.5025	131.843	-20.2068	-0.0180927	178.121	167.753	1.0618
1118	0.00134145	0.24973	66.5039	131.843	-20.1771	-0.0180984	178.151	167.755	1.06197
1119	0.00134238	0.249732	66.5052	131.842	-20.1474	-0.018104	178.182	167.756	1.06214
1120	0.00134332	0.249734	66.5064	131.841	-20.118	-0.0181096	178.212	167.758	1.06231
1121	0.00134425	0.249736	66.5076	131.841	-20.0887	-0.0181152	178.241	167.759	1.06248
1122	0.00134518	0.249738	66.5088	131.84	-20.0597	-0.0181208	178.271	167.761	1.06265
1123	0.00134612	0.24974	66.5099	131.839	-20.0308	-0.0181265	178.3	167.762	1.06282
1124	0.00134705	0.249742	66.511	131.839	-20.0021	-0.0181321	178.33	167.763	1.06298
1125	0.00134798	0.249743	66.512	131.838	-19.9736	-0.0181377	178.358	167.764	1.06315
1126	0.00134892	0.249745	66.5129	131.838	-19.9453	-0.0181432	178.387	167.765	1.06331
1127	0.00134985	0.249746	66.5138	131.837	-19.9172	-0.0181488	178.416	167.766	1.06348
1128	0.00135078	0.249748	66.5147	131.837	-19.8892	-0.0181544	178.444	167.767	1.06364
1129	0.00135171	0.249749	66.5155	131.836	-19.8615	-0.01816	178.472	167.768	1.0638
1130	0.00135264	0.24975	66.5162	131.836	-19.8339	-0.0181656	178.5	167.769	1.06396
1131	0.00135357	0.249752	66.517	131.835	-19.8065	-0.0181712	178.528	167.77	1.06412
1132	0.00135451	0.249753	66.5177	131.835	-19.7793	-0.0181767	178.555	167.771	1.06428
1133	0.00135544	0.249754	66.5184	131.835	-19.7523	-0.0181823	178.583	167.771	1.06444
1134	0.00135637	0.249755	66.519	131.834	-19.7254	-0.0181879	178.61	167.772	1.0646
1135	0.0013573	0.249756	66.5196	131.834	-19.6988	-0.0181934	178.637	167.773	1.06475
1136	0.00135823	0.249757	66.5201	131.834	-19.6723	-0.018199	178.663	167.773	1.06491
1137	0.00135916	0.249758	66.5206	131.833	-19.6461	-0.0182046	178.69	167.774	1.06506
1138	0.00136009	0.249759	66.5211	131.833	-19.62	-0.0182102	178.716	167.775	1.06522
1139	0.00136102	0.24976	66.5215	131.833	-19.5941	-0.0182157	178.742	167.775	1.06537
1140	0.00136195	0.24976	66.5219	131.833	-19.5684	-0.0182213	178.768	167.776	1.06552
1141	0.00136288	0.249761	66.5222	131.833	-19.543	-0.0182268	178.794	167.776	1.06567
1142	0.00136381	0.249761	66.5225	131.833	-19.5177	-0.0182324	178.819	167.776	1.06582
1143	0.00136473	0.249762	66.5227	131.832	-19.4926	-0.018238	178.844	167.777	1.06597
1144	0.00136566	0.249762	66.5229	131.832	-19.4678	-0.0182435	178.869	167.777	1.06611
1145	0.00136659	0.249762	66.523	131.832	-19.4431	-0.0182491	178.894	167.777	1.06626
1146	0.00136752	0.249762	66.5231	131.832	-19.4187	-0.0182546	178.918	167.777	1.06641
1147	0.00136845	0.249763	66.5231	131.832	-19.3946	-0.0182602	178.943	167.777	1.06655
1148	0.00136937	0.249762	66.523	131.832	-19.3706	-0.0182657	178.966	167.777	1.06669
1149	0.0013703	0.249762	66.5229	131.832	-19.347	-0.0182712	178.99	167.777	1.06683
1150	0.00137123	0.249762	66.5227	131.833	-19.3235	-0.0182768	179.013	167.777	1.06697
1151	0.00137216	0.249762	66.5225	131.833	-19.3004	-0.0182823	179.036	167.777	1.06711
1152	0.00137308	0.249761	66.5221	131.833	-19.2775	-0.0182878	179.059	167.776	1.06725
1153	0.00137401	0.249761	66.5217	131.833	-19.2549	-0.0182933	179.082	167.776	1.06739
1154	0.00137494	0.24976	66.5212	131.833	-19.2326	-0.0182988	179.104	167.775	1.06752
1155	0.00137586	0.249759	66.5207	131.834	-19.2105	-0.0183044	179.126	167.775	1.06766
1156	0.00137679	0.249758	66.52	131.834	-19.1888	-0.0183099	179.147	167.774	1.06779
1157	0.00137771	0.249757	66.5193	131.835	-19.1674	-0.0183154	179.168	167.773	1.06792
1158	0.00137864	0.249756	66.5184	131.835	-19.1463	-0.0183208	179.189	167.772	1.06805
1159	0.00137957	0.249754	66.5174	131.836	-19.1254	-0.0183263	179.209	167.771	1.06818
1160	0.00138049	0.249752	66.5164	131.836	-19.1049	-0.0183318	179.229	167.77	1.0683
1161	0.00138142	0.249751	66.5151	131.837	-19.0848	-0.0183373	179.249	167.769	1.06843
1162	0.00138234	0.249748	66.5138	131.838	-19.0649	-0.0183428	179.268	167.768	1.06855
1163	0.00138327	0.249746	66.5123	131.839	-19.0454	-0.0183482	179.287	167.766	1.06867
1164	0.00138419	0.249744	66.5106	131.84	-19.0262	-0.0183537	179.306	167.764	1.0688
1165	0.00138511	0.249741	66.5088	131.841	-19.0073	-0.0183592	179.324	167.762	1.06892
1166	0.00138604	0.249738	66.5068	131.842	-18.9887	-0.0183646	179.342	167.76	1.06903
1167	0.00138696	0.249734	66.5046	131.843	-18.9705	-0.0183701	179.359	167.758	1.06915
1168	0.00138789	0.24973	66.5022	131.845	-18.9527	-0.0183755	179.376	167.756	1.06927
1169	0.00138881	0.249726	66.4996	131.846	-18.9351	-0.0183809	179.392	167.753	1.06938
1170	0.00138973	0.249722	66.4967	131.848	-18.9179	-0.0183864	179.408	167.75	1.0695
1171	0.00139066	0.249717	66.4936	131.85	-18.9011	-0.0183918	179.424	167.747	1.06961
1172	0.00139158	0.249712	66.4903	131.852	-18.8846	-0.0183972	179.439	167.743	1.06972
1173	0.00139251	0.249706	66.4867	131.854	-18.8684	-0.0184026	179.454	167.739	1.06984
1174	0.00139343	0.2497	66.4829	131.856	-18.8526	-0.018408	179.468	167.735	1.06995
1175	0.00139435	0.249693	66.4787	131.858	-18.8371	-0.0184134	179.481	167.731	1.07006
1176	0.00139527	0.249686	66.4742	131.861	-18.8219	-0.0184188	179.495	167.726	1.07017
1177	0.0013962	0.249679	66.4694	131.864	-18.8071	-0.0184242	179.508	167.721	1.07028
1178	0.00139712	0.249671	66.4643	131.867	-18.7926	-0.0184296	179.52	167.715	1.07038
1179	0.00139804	0.249662	66.4588	131.87	-18.7785	-0.0184349	179.532	167.709	1.07049
1180	0.00139896	0.249653	66.4529	131.873	-18.7647	-0.0184403	179.543	167.703	1.0706
1181	0.00139989	0.249643	66.4466	131.877	-18.7513	-0.0184456	179.554	167.697	1.07071
1182	0.00140081	0.249632	66.4399	131.881	-18.7382	-0.018451	179.564	167.689	1.07081
1183	0.00140173	0.249621	66.4328	131.885	-18.7255	-0.0184563	179.574	167.682	1.07092
1184	0.00140265	0.249609	66.4252	131.889	-18.7131	-0.0184616	179.583	167.674	1.07103
1185	0.00140357	0.249596	66.4172	131.894	-18.701	-0.0184669	179.591	167.665	1.07113
1186	0.0014045	0.249582	66.4087	131.899	-18.6894	-0.0184722	179.6	167.656	1.07124
1187	0.00140542	0.249568	66.3997	131.904	-18.6781	-0.0184775	179.607	167.646	1.07134
1188	0.00140634	0.249553	66.3901	131.909	-18.6671	-0.0184828	179.614	167.636	1.07145
1189	0.00140726	0.249537	66.38	131.915	-18.6565	-0.018488	179.62	167.625	1.07156
1190	0.00140818	0.24952	66.3694	131.921	-18.6463	-0.0184933	179.626	167.614	1.07166
1191	0.0014091	0.249502	66.3582	131.928	-18.6364	-0.0184985	179.631	167.602	1.07177
1192	0.00141002	0.249483	66.3463	131.935	-18.627	-0.0185038	179.635	167.589	1.07188
1193	0.00141094	0.249463	66.3339	131.942	-18.6179	-0.018509	179.639	167.576	1.07199
1194	0.00141186	0.249442	66.3208	131.949	-18.6091	-0.0185142	179.642	167.562	1.0721
1195	0.00141278	0.24942	66.307	131.957	-18.6008	-0.0185194	179.645	167.547	1.07221
1196	0.0014137	0.249396	66.2926	131.965	-18.5928	-0.0185246	179.647	167.531	1.07232
1197	0.00141463	0.249372	66.2774	131.974	-18.5852	-0.0185298	179.648	167.515	1.07243
1198	0.00141555	0.249347	66.2616	131.983	-18.578	-0.0185349	179.648	167.498	1.07254
1199	0.00141647	0.24932	66.245	131.993	-18.5712	-0.0185401	179.648	167.48	1.07265
1200	0.00141739	0.249292	66.2276	132.003	-18.5647	-0.0185452	179.647	167.461	1.07277
1201	0.0014183	0.249263	66.2094	132.013	-18.5586	-0.0185503	179.645	167.441	1.07288
1202	0.00141922	0.249232	66.1904	132.024	-18.5529	-0.0185554	179.643	167.421	1.073
1203	0.00142014	0.2492	66.1706	132.035	-18.5476	-0.0185605	179.64	167.399	1.07312
1204	0.00142106	0.249167	66.1499	132.047	-18.5426	-0.0185656	179.636	167.377	1.07324
1205	0.00142198	0.249132	66.1283	132.059	-18.538	-0.0185707	179.631	167.354	1.07336
1206	0.0014229	0.249096	66.1058	132.072	-18.5338	-0.0185758	179.626	167.329	1.07349
1207	0.00142382	0.249058	66.0824	132.086	-18.5299	-0.0185808	179.62	167.304	1.07361
1208	0.00142474	0.249018	66.0581	132.1	-18.5263	-0.0185859	179.613	167.277	1.07374
1209	0.00142566	0.248977	66.0327	132.114	-18.5231	-0.0185909	179.605	167.25	1.07387
1210	0.00142658	0.248935	66.0064	132.129	-18.5203	-0.0185959	179.597	167.221	1.07401
1211	0.0014275	0.24889	65.979	132.145	-18.5178	-0.0186009	179.587	167.191	1.07414
1212	0.00142842	0.248844	65.9506	132.161	-18.5156	-0.0186059	179.577	167.16	1.07428
1213	0.00142933	0.248797	65.9211	132.178	-18.5137	-0.0186108	179.566	167.128	1.07442
1214	0.00143025	0.248747	65.8905	132.195	-18.5122	-0.0186158	179.555	167.095	1.07457
1215	0.00143117	0.248695	65.8587	132.213	-18.5109	-0.0186207	179.542	167.06	1.07472
1216	0.00143209	0.248642	65.8258	132.232	-18.51	-0.0186256	179.529	167.024	1.07487
1217	0.00143301	0.248587	65.7918	132.251	-18.5094	-0.0186305	179.515	166.987	1.07502
1218	0.00143393	0.248529	65.7565	132.271	-18.5091	-0.0186354	179.5	166.949	1.07518
1219	0.00143484	0.24847	65.72	132.292	-18.5091	-0.0186403	179.485	166.909	1.07535
1220	0.00143576	0.248408	65.6822	132.314	-18.5093	-0.0186452	179.468	166.867	1.07551
1221	0.00143668	0.248344	65.6431	132.336	-18.5099	-0.01865	179.451	166.825	1.07568
1222	0.0014376	0.248279	65.6028	132.359	-18.5108	-0.0186548	179.432	166.78	1.07586
1223	0.00143852	0.248211	65.561	132.383	-18.5119	-0.0186596	179.413	166.735	1.07604
1224	0.00143943	0.24814	65.518	132.407	-18.5133	-0.0186644	179.393	166.687	1.07623
1225	0.00144035	0.248068	65.4735	132.432	-18.5149	-0.0186692	179.372	166.639	1.07642
1226	0.00144127	0.247993	65.4276	132.459	-18.5168	-0.018674	179.351	166.588	1.07661
1227	0.00144219	0.247915	65.3803	132.485	-18.519	-0.0186787	179.328	166.536	1.07681
1228	0.0014431	0.247835	65.3315	132.513	-18.5214	-0.0186835	179.305	166.482	1.07702
1229	0.00144402	0.247753	65.2812	132.542	-18.524	-0.0186882	179.28	166.427	1.07723
1230	0.00144494	0.247668	65.2294	132.571	-18.5268	-0.0186929	179.255	166.37	1.07745
1231	0.00144586	0.24758	65.1761	132.601	-18.5298	-0.0186976	179.229	166.311	1.07767
1232	0.00144677	0.24749	65.1212	132.633	-18.5331	-0.0187022	179.202	166.251	1.0779
1233	0.00144769	0.247397	65.0647	132.665	-18.5364	-0.0187069	179.174	166.188	1.07814
1234	0.00144861	0.247302	65.0066	132.698	-18.54	-0.0187115	179.145	166.124	1.07838
1235	0.00144953	0.247203	64.9469	132.731	-18.5437	-0.0187162	179.116	166.058	1.07863
1236	0.00145044	0.247102	64.8856	132.766	-18.5476	-0.0187208	179.085	165.99	1.07889
1237	0.00145136	0.246998	64.8226	132.802	-18.5516	-0.0187254	179.054	165.92	1.07916
1238	0.00145228	0.246891	64.7578	132.839	-18.5557	-0.01873	179.022	165.848	1.07943
1239	0.00145319	0.246782	64.6914	132.876	-18.5599	-0.0187345	178.989	165.775	1.07971
1240	0.00145411	0.246669	64.6233	132.915	-18.5642	-0.0187391	178.955	165.699	1.08
1241	0.00145503	0.246553	64.5535	132.954	-18.5686	-0.0187436	178.92	165.621	1.0803
1242	0.00145595	0.246435	64.4819	132.995	-18.573	-0.0187481	178.885	165.542	1.0806
1243	0.00145686	0.246313	64.4085	133.036	-18.5776	-0.0187526	178.848	165.46	1.08092
1244	0.00145778	0.246188	64.3333	133.079	-18.5822	-0.0187571	178.811	165.376	1.08124
1245	0.0014587	0.24606	64.2564	133.122	-18.5868	-0.0187615	178.773	165.29	1.08157
1246	0.00145961	0.245929	64.1777	133.167	-18.5914	-0.018766	178.734	165.202	1.08191
1247	0.00146053	0.245795	64.0972	133.212	-18.5961	-0.0187704	178.694	165.112	1.08226
1248	0.00146145	0.245657	64.0149	133.259	-18.6007	-0.0187748	178.654	165.02	1.08262
1249	0.00146236	0.245517	63.9307	133.306	-18.6054	-0.0187792	178.613	164.925	1.08299
1250	0.00146328	0.245373	63.8448	133.354	-18.61	-0.0187836	178.571	164.828	1.08337
1251	0.0014642	0.245226	63.757	133.404	-18.6145	-0.018788	178.528	164.73	1.08376
1252	0.00146511	0.245076	63.6674	133.454	-18.6191	-0.0187923	178.484	164.629	1.08416
1253	0.00146603	0.244922	63.576	133.506	-18.6235	-0.0187967	178.44	164.526	1.08457
1254	0.00146695	0.244765	63.4828	133.558	-18.6279	-0.018801	178.395	164.42	1.08499
1255	0.00146786	0.244605	63.3877	133.612	-18.6323	-0.0188053	178.349	164.313	1.08542
1256	0.00146878	0.244442	63.2909	133.667	-18.6365	-0.0188096	178.302	164.203	1.08586
1257	0.0014697	0.244275	63.1922	133.722	-18.6407	-0.0188139	178.255	164.091	1.08632
1258	0.00147062	0.244105	63.0917	133.779	-18.6448	-0.0188181	178.207	163.977	1.08678
1259	0.00147153	0.243932	62.9894	133.836	-18.6488	-0.0188224	178.158	163.861	1.08725
1260	0.00147245	0.243756	62.8854	133.894	-18.6526	-0.0188266	178.108	163.742	1.08774
1261	0.00147337	0.243576	62.7796	133.954	-18.6564	-0.0188309	178.058	163.621	1.08823
1262	0.00147428	0.243393	62.672	134.014	-18.6601	-0.0188351	178.007	163.498	1.08874
1263	0.0014752	0.243207	62.5626	134.076	-18.6636	-0.0188393	177.956	163.373	1.08926
1264	0.00147612	0.243017	62.4515	134.138	-18.6671	-0.0188435	177.904	163.246	1.08979
1265	0.00147703	0.242824	62.3387	134.201	-18.6703	-0.0188476	177.851	163.116	1.09033
1266	0.00147795	0.242628	62.2242	134.265	-18.6735	-0.0188518	177.797	162.985	1.09088
1267	0.00147887	0.242429	62.108	134.331	-18.6764	-0.0188559	177.743	162.851	1.09145
1268	0.00147978	0.242226	61.9901	134.397	-18.6792	-0.0188601	177.689	162.715	1.09203
1269	0.0014807	0.242021	61.8705	134.464	-18.6819	-0.0188642	177.633	162.577	1.09261
1270	0.00148162	0.241812	61.7493	134.531	-18.6844	-0.0188683	177.577	162.436	1.09321
1271	0.00148254	0.2416	61.6265	134.6	-18.6868	-0.0188723	177.521	162.294	1.09382
1272	0.00148345	0.241385	61.5021	134.67	-18.689	-0.0188764	177.464	162.149	1.09445
1273	0.00148437	0.241166	61.3761	134.74	-18.6912	-0.0188805	177.406	162.003	1.09508
1274	0.00148529	0.240945	61.2485	134.811	-18.6935	-0.0188845	177.347	161.854	1.09573
1275	0.00148621	0.240721	61.1194	134.883	-18.6962	-0.0188885	177.288	161.703	1.09638
1276	0.00148712	0.240493	60.9887	134.956	-18.702	-0.0188924	177.224	161.55	1.09702
1277	0.00148804	0.240263	60.8566	135.03	-18.7072	-0.0188963	177.161	161.396	1.09768
1278	0.00148896	0.240029	60.723	135.105	-18.7109	-0.0189001	177.098	161.239	1.09836
1279	0.00148987	0.239793	60.5879	135.18	-18.7133	-0.0189039	177.036	161.08	1.09905
1280	0.00149079	0.239553	60.4514	135.256	-18.7145	-0.0189077	176.974	160.919	1.09977
1281	0.00149171	0.239311	60.3135	135.333	-18.7148	-0.0189115	176.913	160.756	1.1005
1282	0.00149263	0.239066	60.1741	135.41	-18.7143	-0.0189153	176.851	160.592	1.10125
1283	0.00149355	0.238818	60.0335	135.489	-18.7132	-0.0189191	176.79	160.425	1.10201
1284	0.00149446	0.238567	59.8914	135.568	-18.7114	-0.0189229	176.729	160.256	1.10279
1285	0.00149538	0.238313	59.7481	135.647	-18.7091	-0.0189266	176.667	160.086	1.10358
1286	0.0014963	0.238057	59.6034	135.728	-18.705	-0.0189304	176.607	159.914	1.10439
1287	0.00149722	0.237798	59.4575	135.809	-18.6971	-0.0189343	176.55	159.74	1.10524
1288	0.00149813	0.237536	59.3103	135.891	-18.6887	-0.0189381	176.493	159.564	1.1061
1289	0.00149905	0.237271	59.1619	135.973	-18.68	-0.0189419	176.436	159.386	1.10697
1290	0.00149997	0.237004	59.0123	136.056	-18.6712	-0.0189457	176.378	159.207	1.10786
1291	0.00150089	0.236734	58.8614	136.14	-18.6624	-0.0189495	176.32	159.025	1.10875
1292	0.00150181	0.236462	58.7094	136.224	-18.6536	-0.0189533	176.261	158.842	1.10966
1293	0.00150273	0.236187	58.5563	136.309	-18.6449	-0.0189572	176.201	158.657	1.11058
1294	0.00150364	0.235909	58.4021	136.394	-18.6365	-0.018961	176.141	158.471	1.1115
1295	0.00150456	0.235629	58.2468	136.48	-18.6283	-0.0189648	176.08	158.283	1.11244
1296	0.00150548	0.235347	58.0905	136.567	-18.6205	-0.0189686	176.018	158.093	1.11338
1297	0.0015064	0.235062	57.9333	136.654	-18.6131	-0.0189725	175.955	157.902	1.11433
1298	0.00150732	0.234775	57.7751	136.742	-18.6063	-0.0189763	175.891	157.709	1.11529
1299	0.00150824	0.234486	57.616	136.829	-18.5999	-0.0189801	175.827	157.515	1.11625
1300	0.00150916	0.234194	57.456	136.918	-18.5941	-0.0189839	175.761	157.319	1.11722
1301	0.00151008	0.233901	57.2952	137.007	-18.5888	-0.0189876	175.694	157.122	1.1182
1302	0.001511	0.233606	57.1335	137.096	-18.5842	-0.0189914	175.626	156.924	1.11918
1303	0.00151191	0.233308	56.9711	137.186	-18.5801	-0.0189951	175.558	156.724	1.12017
1304	0.00151283	0.233009	56.8079	137.276	-18.5764	-0.0189987	175.488	156.523	1.12117
1305	0.00151375	0.232707	56.644	137.366	-18.5732	-0.0190023	175.418	156.32	1.12217
1306	0.00151467	0.232404	56.4794	137.457	-18.5703	-0.0190059	175.347	156.117	1.12318
1307	0.00151559	0.232099	56.3141	137.548	-18.5678	-0.0190095	175.275	155.912	1.1242
1308	0.00151651	0.231792	56.1481	137.639	-18.5654	-0.019013	175.203	155.705	1.12522
1309	0.00151743	0.231483	55.9816	137.731	-18.5631	-0.0190164	175.131	155.498	1.12626
1310	0.00151835	0.231173	55.8145	137.823	-18.5608	-0.0190199	175.058	155.29	1.1273
1311	0.00151927	0.230861	55.6468	137.915	-18.5586	-0.0190234	174.985	155.08	1.12835
1312	0.00152019	0.230547	55.4787	138.008	-18.5569	-0.0190268	174.911	154.869	1.12941
1313	0.00152111	0.230232	55.3101	138.101	-18.5591	-0.0190301	174.833	154.658	1.13045
1314	0.00152203	0.229915	55.141	138.194	-18.5598	-0.0190335	174.756	154.445	1.13151
1315	0.00152295	0.229597	54.9715	138.287	-18.558	-0.0190368	174.681	154.231	1.13259
1316	0.00152387	0.229278	54.8017	138.38	-18.554	-0.0190401	174.609	154.017	1.1337
1317	0.00152479	0.228957	54.6316	138.473	-18.5483	-0.0190435	174.537	153.801	1.13482
1318	0.00152571	0.228635	54.4611	138.567	-18.5412	-0.0190468	174.468	153.585	1.13597
1319	0.00152663	0.228312	54.2904	138.66	-18.5328	-0.0190502	174.399	153.368	1.13713
1320	0.00152755	0.227988	54.1195	138.754	-18.5233	-0.0190535	174.331	153.15	1.1383
1321	0.00152847	0.227663	53.9484	138.848	-18.5128	-0.0190569	174.264	152.932	1.13949
1322	0.00152939	0.227337	53.7772	138.942	-18.4997	-0.0190604	174.2	152.713	1.1407
1323	0.00153031	0.22701	53.6059	139.035	-18.482	-0.0190639	174.14	152.493	1.14196
1324	0.00153123	0.226682	53.4346	139.129	-18.4635	-0.0190674	174.081	152.273	1.14322
1325	0.00153215	0.226353	53.2633	139.223	-18.4444	-0.019071	174.023	152.052	1.14449
1326	0.00153307	0.226024	53.0921	139.316	-18.4251	-0.0190745	173.964	151.831	1.14578
1327	0.00153399	0.225694	52.921	139.41	-18.4057	-0.0190781	173.906	151.609	1.14707
1328	0.00153491	0.225364	52.75	139.503	-18.3864	-0.0190818	173.848	151.387	1.14836
1329	0.00153583	0.225033	52.5793	139.596	-18.3674	-0.0190855	173.789	151.165	1.14966
1330	0.00153675	0.224703	52.4088	139.689	-18.3488	-0.0190892	173.73	150.943	1.15097
1331	0.00153767	0.224372	52.2387	139.782	-18.3307	-0.019093	173.671	150.721	1.15227
1332	0.00153859	0.224041	52.0689	139.875	-18.3134	-0.0190969	173.611	150.499	1.15357
1333	0.00153951	0.22371	51.8996	139.967	-18.2969	-0.0191007	173.551	150.276	1.15488
1334	0.00154043	0.223379	51.7308	140.059	-18.2812	-0.0191047	173.489	150.054	1.15618
1335	0.00154135	0.223049	51.5627	140.15	-18.2665	-0.0191086	173.427	149.832	1.15748
1336	0.00154227	0.222719	51.3951	140.242	-18.2527	-0.0191126	173.365	149.611	1.15877
1337	0.00154319	0.22239	51.2283	140.332	-18.2399	-0.0191166	173.301	149.389	1.16006
1338	0.00154411	0.222061	51.0622	140.422	-18.2281	-0.0191206	173.237	149.169	1.16135
1339	0.00154504	0.221733	50.8968	140.512	-18.2172	-0.0191246	173.173	148.949	1.16263
1340	0.00154596	0.221406	50.7323	140.602	-18.2072	-0.0191286	173.108	148.729	1.16391
